,Unnamed: 0,destination.bytes,destination.packets,event.duration,network.bytes,network.packets,source.bytes,source.packets,Binary
1214,141,0,0,0.0,74,1,74,1,1
1215,794,56,1,6310.0,132,2,74,1,0
1216,485,0,0,0.0,74,1,74,1,1
1217,398,0,0,0.0,74,1,74,1,1
1218,405,0,0,0.0,74,1,74,1,1
1219,385,0,0,0.0,74,1,74,1,1
1220,245,0,0,0.0,74,1,74,1,1
1221,585,0,0,0.0,74,1,74,1,1
1222,794,56,1,6520.0,132,2,74,1,1
1223,794,56,1,8200.0,132,2,74,1,0
1224,794,56,1,6280.0,132,2,74,1,1
1225,794,56,1,6340.0,132,2,74,1,1
1226,794,56,1,6330.0,132,2,74,1,1
1227,794,56,1,6570.0,132,2,74,1,1
1228,794,56,1,8220.0,132,2,74,1,1
1229,794,56,1,7200.0,132,2,74,1,1
1230,794,56,1,6510.0,132,2,74,1,1
1231,794,56,1,6350.0,132,2,74,1,1
1232,794,56,1,7740.0,132,2,74,1,1
1233,794,56,1,13480.0,132,2,74,1,1
1234,791,0,0,0.0,74,1,74,1,1
1235,794,56,1,6640.0,132,2,74,1,1
1236,794,56,1,21780.0,132,2,74,1,1
1237,794,56,1,6310.0,132,2,74,1,0
1238,794,56,1,8200.0,132,2,74,1,0
1239,794,56,1,8220.0,132,2,74,1,0
1240,794,56,1,7200.0,132,2,74,1,0
1241,794,56,1,6510.0,132,2,74,1,0
1242,794,56,1,6350.0,132,2,74,1,0
1243,794,56,1,7740.0,132,2,74,1,0
1244,794,56,1,13480.0,132,2,74,1,0
1245,791,0,0,0.0,74,1,74,1,0
1246,794,56,1,6640.0,132,2,74,1,0
1247,794,56,1,21780.0,132,2,74,1,0
1248,794,56,1,6310.0,132,2,74,1,0
1249,794,56,1,8200.0,132,2,74,1,0
1250,794,56,1,6280.0,132,2,74,1,1
1251,794,56,1,6340.0,132,2,74,1,1
1252,794,56,1,6330.0,132,2,74,1,1
1253,794,56,1,6570.0,132,2,74,1,1
1254,794,56,1,8220.0,132,2,74,1,1
1255,794,56,1,7200.0,132,2,74,1,1
1256,794,56,1,6510.0,132,2,74,1,1
1257,794,56,1,6350.0,132,2,74,1,1
1258,794,56,1,7740.0,132,2,74,1,1
1259,794,56,1,13480.0,132,2,74,1,1
1260,791,0,0,0.0,74,1,74,1,1
1261,794,56,1,6640.0,132,2,74,1,1
1262,794,56,1,21780.0,132,2,74,1,1
